dep;jour;pop;P;T;Ti;Tp;Td;cl_age90
95;2020-11-09;1248354,00;867,00;5484,00;69,45;15,81;439,30;0
95;2020-11-10;1248354,00;624,00;4452,00;49,99;14,02;356,63;0
95;2020-11-11;1248354,00;103,00;839,00;8,25;12,28;67,21;0
95;2020-11-12;1248354,00;669,00;5027,00;53,59;13,31;402,69;0
95;2020-11-13;1248354,00;448,00;3805,00;35,89;11,77;304,80;0
95;2020-11-14;1248354,00;191,00;1696,00;15,30;11,26;135,86;0
95;2020-11-15;1248354,00;38,00;375,00;3,04;10,13;30,04;0
95;2020-11-16;1248354,00;608,00;4648,00;48,70;13,08;372,33;0
95;2020-11-17;1248354,00;425,00;3811,00;34,04;11,15;305,28;0
95;2020-11-18;1248354,00;360,00;3379,00;28,84;10,65;270,68;0
95;2020-11-19;1248354,00;313,00;3364,00;25,07;9,30;269,47;0
95;2020-11-20;1248354,00;309,00;3780,00;24,75;8,17;302,80;0
95;2020-11-21;1248354,00;142,00;2066,00;11,37;6,87;165,50;0
95;2020-11-22;1248354,00;47,00;381,00;3,76;12,34;30,52;0
95;2020-11-23;1248354,00;431,00;4526,00;34,53;9,52;362,56;0
95;2020-11-24;1248354,00;271,00;3658,00;21,71;7,41;293,03;0
95;2020-11-25;1248354,00;283,00;3473,00;22,67;8,15;278,21;0
95;2020-11-26;1248354,00;265,00;3738,00;21,23;7,09;299,43;0
95;2020-11-27;1248354,00;303,00;3952,00;24,27;7,67;316,58;0
95;2020-11-28;1248354,00;132,00;1876,00;10,57;7,04;150,28;0
95;2020-11-29;1248354,00;29,00;445,00;2,32;6,52;35,65;0
95;2020-11-30;1248354,00;400,00;4378,00;32,04;9,14;350,70;0
971;2020-11-01;376879,00;5,00;79,00;1,33;6,33;20,96;0
971;2020-11-02;376879,00;12,00;220,00;3,18;5,45;58,37;0
971;2020-11-03;376879,00;63,00;653,00;16,72;9,65;173,27;0
971;2020-11-04;376879,00;35,00;552,00;9,29;6,34;146,47;0
971;2020-11-05;376879,00;39,00;527,00;10,35;7,40;139,83;0
971;2020-11-06;376879,00;29,00;385,00;7,69;7,53;102,15;0
971;2020-11-07;376879,00;9,00;111,00;2,39;8,11;29,45;0
971;2020-11-08;376879,00;6,00;85,00;1,59;7,06;22,55;0
971;2020-11-09;376879,00;32,00;577,00;8,49;5,55;153,10;0
971;2020-11-10;376879,00;36,00;401,00;9,55;8,98;106,40;0
971;2020-11-11;376879,00;8,00;146,00;2,12;5,48;38,74;0
971;2020-11-12;376879,00;28,00;534,00;7,43;5,24;141,69;0
971;2020-11-13;376879,00;17,00;342,00;4,51;4,97;90,75;0
971;2020-11-14;376879,00;10,00;114,00;2,65;8,77;30,25;0
971;2020-11-15;376879,00;1,00;62,00;0,27;1,61;16,45;0
971;2020-11-16;376879,00;24,00;460,00;6,37;5,22;122,06;0
971;2020-11-17;376879,00;18,00;383,00;4,78;4,70;101,62;0
971;2020-11-18;376879,00;15,00;345,00;3,98;4,35;91,54;0
971;2020-11-19;376879,00;22,00;470,00;5,84;4,68;124,71;0
971;2020-11-20;376879,00;15,00;358,00;3,98;4,19;94,99;0
971;2020-11-21;376879,00;7,00;106,00;1,86;6,60;28,13;0
971;2020-11-22;376879,00;8,00;64,00;2,12;12,50;16,98;0
971;2020-11-23;376879,00;13,00;549,00;3,45;2,37;145,67;0
971;2020-11-24;376879,00;15,00;344,00;3,98;4,36;91,28;0
971;2020-11-25;376879,00;8,00;307,00;2,12;2,61;81,46;0
971;2020-11-26;376879,00;15,00;465,00;3,98;3,23;123,38;0
971;2020-11-27;376879,00;15,00;372,00;3,98;4,03;98,71;0
971;2020-11-28;376879,00;6,00;140,00;1,59;4,29;37,15;0
971;2020-11-29;376879,00;1,00;70,00;0,27;1,43;18,57;0
971;2020-11-30;376879,00;12,00;499,00;3,18;2,40;132,40;0
972;2020-11-01;358749,00;8,00;72,00;2,23;11,11;20,07;0
972;2020-11-02;358749,00;14,00;247,00;3,90;5,67;68,85;0
972;2020-11-03;358749,00;129,00;1194,00;35,96;10,80;332,82;0
972;2020-11-04;358749,00;126,00;1151,00;35,12;10,95;320,84;0
972;2020-11-05;358749,00;111,00;1018,00;30,94;10,90;283,76;0
972;2020-11-06;358749,00;126,00;1190,00;35,12;10,59;331,71;0
972;2020-11-07;358749,00;30,00;318,00;8,36;9,43;88,64;0
972;2020-11-08;358749,00;3,00;46,00;0,84;6,52;12,82;0
972;2020-11-09;358749,00;119,00;1154,00;33,17;10,31;321,67;0
972;2020-11-10;358749,00;95,00;925,00;26,48;10,27;257,84;0
972;2020-11-11;358749,00;6,00;60,00;1,67;10,00;16,72;0
972;2020-11-12;358749,00;76,00;837,00;21,18;9,08;233,31;0
972;2020-11-13;358749,00;68,00;848,00;18,95;8,02;236,38;0
972;2020-11-14;358749,00;12,00;268,00;3,34;4,48;74,70;0
972;2020-11-15;358749,00;4,00;41,00;1,11;9,76;11,43;0
972;2020-11-16;358749,00;46,00;797,00;12,82;5,77;222,16;0
972;2020-11-17;358749,00;56,00;669,00;15,61;8,37;186,48;0
972;2020-11-18;358749,00;29,00;457,00;8,08;6,35;127,39;0
972;2020-11-19;358749,00;43,00;533,00;11,99;8,07;148,57;0
972;2020-11-20;358749,00;29,00;615,00;8,08;4,72;171,43;0
972;2020-11-21;358749,00;22,00;273,00;6,13;8,06;76,10;0
972;2020-11-22;358749,00;2,00;40,00;0,56;5,00;11,15;0
972;2020-11-23;358749,00;25,00;693,00;6,97;3,61;193,17;0
972;2020-11-24;358749,00;26,00;591,00;7,25;4,40;164,74;0
972;2020-11-25;358749,00;17,00;414,00;4,74;4,11;115,40;0
972;2020-11-26;358749,00;20,00;481,00;5,57;4,16;134,08;0
972;2020-11-27;358749,00;14,00;604,00;3,90;2,32;168,36;0
972;2020-11-28;358749,00;2,00;243,00;0,56;0,82;67,74;0
972;2020-11-29;358749,00;0,00;26,00;0,00;0,00;7,25;0
972;2020-11-30;358749,00;20,00;594,00;5,57;3,37;165,58;0
973;2020-11-01;290691,00;5,00;107,00;1,72;4,67;36,81;0
973;2020-11-02;290691,00;25,00;546,00;8,60;4,58;187,83;0
973;2020-11-03;290691,00;28,00;583,00;9,63;4,80;200,56;0
973;2020-11-04;290691,00;19,00;589,00;6,54;3,23;202,62;0
973;2020-11-05;290691,00;30,00;548,00;10,32;5,47;188,52;0
973;2020-11-06;290691,00;23,00;531,00;7,91;4,33;182,67;0
973;2020-11-07;290691,00;8,00;347,00;2,75;2,31;119,37;0
973;2020-11-08;290691,00;6,00;106,00;2,06;5,66;36,46;0
973;2020-11-09;290691,00;39,00;619,00;13,42;6,30;212,94;0
973;2020-11-10;290691,00;21,00;480,00;7,22;4,38;165,12;0
973;2020-11-11;290691,00;7,00;124,00;2,41;5,65;42,66;0
973;2020-11-12;290691,00;45,00;619,00;15,48;7,27;212,94;0
973;2020-11-13;290691,00;22,00;564,00;7,57;3,90;194,02;0
973;2020-11-14;290691,00;22,00;309,00;7,57;7,12;106,30;0
973;2020-11-15;290691,00;3,00;68,00;1,03;4,41;23,39;0
973;2020-11-16;290691,00;40,00;610,00;13,76;6,56;209,84;0
973;2020-11-17;290691,00;33,00;617,00;11,35;5,35;212,25;0
973;2020-11-18;290691,00;20,00;481,00;6,88;4,16;165,47;0
973;2020-11-19;290691,00;23,00;501,00;7,91;4,59;172,35;0
973;2020-11-20;290691,00;29,00;553,00;9,98;5,24;190,24;0
973;2020-11-21;290691,00;14,00;321,00;4,82;4,36;110,43;0
973;2020-11-22;290691,00;2,00;95,00;0,69;2,11;32,68;0
973;2020-11-23;290691,00;47,00;699,00;16,17;6,72;240,46;0
973;2020-11-24;290691,00;30,00;631,00;10,32;4,75;217,07;0
973;2020-11-25;290691,00;25,00;677,00;8,60;3,69;232,89;0
973;2020-11-26;290691,00;21,00;558,00;7,22;3,76;191,96;0
973;2020-11-27;290691,00;24,00;722,00;8,26;3,32;248,37;0
973;2020-11-28;290691,00;22,00;412,00;7,57;5,34;141,73;0
973;2020-11-29;290691,00;4,00;69,00;1,38;5,80;23,74;0
973;2020-11-30;290691,00;37,00;736,00;12,73;5,03;253,19;0
974;2020-11-01;859959,00;16,00;221,00;1,86;7,24;25,70;0
974;2020-11-02;859959,00;137,00;2571,00;15,93;5,33;298,97;0
974;2020-11-03;859959,00;126,00;2821,00;14,65;4,47;328,04;0
974;2020-11-04;859959,00;114,00;2522,00;13,26;4,52;293,27;0
974;2020-11-05;859959,00;125,00;2812,00;14,54;4,45;326,99;0
974;2020-11-06;859959,00;108,00;2904,00;12,56;3,72;337,69;0
974;2020-11-07;859959,00;75,00;1546,00;8,72;4,85;179,78;0
974;2020-11-08;859959,00;13,00;350,00;1,51;3,71;40,70;0
974;2020-11-09;859959,00;139,00;3133,00;16,16;4,44;364,32;0
974;2020-11-10;859959,00;124,00;2987,00;14,42;4,15;347,34;0
974;2020-11-11;859959,00;23,00;445,00;2,67;5,17;51,75;0
974;2020-11-12;859959,00;122,00;2927,00;14,19;4,17;340,37;0
974;2020-11-13;859959,00;112,00;2992,00;13,02;3,74;347,92;0
974;2020-11-14;859959,00;66,00;1453,00;7,67;4,54;168,96;0
974;2020-11-15;859959,00;14,00;346,00;1,63;4,05;40,23;0
974;2020-11-16;859959,00;116,00;3398,00;13,49;3,41;395,14;0
974;2020-11-17;859959,00;91,00;2616,00;10,58;3,48;304,20;0
974;2020-11-18;859959,00;112,00;2408,00;13,02;4,65;280,01;0
974;2020-11-19;859959,00;95,00;2226,00;11,05;4,27;258,85;0
974;2020-11-20;859959,00;115,00;2518,00;13,37;4,57;292,80;0
974;2020-11-21;859959,00;31,00;1292,00;3,60;2,40;150,24;0
974;2020-11-22;859959,00;21,00;330,00;2,44;6,36;38,37;0
974;2020-11-23;859959,00;80,00;2692,00;9,30;2,97;313,04;0
974;2020-11-24;859959,00;70,00;2214,00;8,14;3,16;257,45;0
974;2020-11-25;859959,00;47,00;2026,00;5,47;2,32;235,59;0
974;2020-11-26;859959,00;52,00;1954,00;6,05;2,66;227,22;0
974;2020-11-27;859959,00;59,00;2189,00;6,86;2,70;254,55;0
974;2020-11-28;859959,00;23,00;1128,00;2,67;2,04;131,17;0
974;2020-11-29;859959,00;3,00;280,00;0,35;1,07;32,56;0
974;2020-11-30;859959,00;50,00;2142,00;5,81;2,33;249,08;0
976;2020-11-01;279471,00;13,00;223,00;4,65;5,83;79,79;0
976;2020-11-02;279471,00;78,00;640,00;27,91;12,19;229,00;0
976;2020-11-03;279471,00;28,00;346,00;10,02;8,09;123,81;0
976;2020-11-04;279471,00;52,00;382,00;18,61;13,61;136,69;0
976;2020-11-05;279471,00;53,00;372,00;18,96;14,25;133,11;0
976;2020-11-06;279471,00;54,00;411,00;19,32;13,14;147,06;0
976;2020-11-07;279471,00;13,00;128,00;4,65;10,16;45,80;0
976;2020-11-08;279471,00;11,00;63,00;3,94;17,46;22,54;0
976;2020-11-09;279471,00;57,00;518,00;20,40;11,00;185,35;0
976;2020-11-10;279471,00;45,00;474,00;16,10;9,49;169,61;0
976;2020-11-11;279471,00;17,00;185,00;6,08;9,19;66,20;0
976;2020-11-12;279471,00;38,00;476,00;13,60;7,98;170,32;0
976;2020-11-13;279471,00;43,00;403,00;15,39;10,67;144,20;0
976;2020-11-14;279471,00;9,00;129,00;3,22;6,98;46,16;0
976;2020-11-15;279471,00;7,00;43,00;2,50;16,28;15,39;0
976;2020-11-16;279471,00;39,00;411,00;13,95;9,49;147,06;0
976;2020-11-17;279471,00;32,00;340,00;11,45;9,41;121,66;0
976;2020-11-18;279471,00;30,00;311,00;10,73;9,65;111,28;0
976;2020-11-19;279471,00;20,00;406,00;7,16;4,93;145,27;0
976;2020-11-20;279471,00;28,00;408,00;10,02;6,86;145,99;0
976;2020-11-21;279471,00;10,00;81,00;3,58;12,35;28,98;0
976;2020-11-22;279471,00;2,00;49,00;0,72;4,08;17,53;0
976;2020-11-23;279471,00;29,00;372,00;10,38;7,80;133,11;0
976;2020-11-24;279471,00;27,00;351,00;9,66;7,69;125,59;0
976;2020-11-25;279471,00;14,00;262,00;5,01;5,34;93,75;0
976;2020-11-26;279471,00;19,00;329,00;6,80;5,78;117,72;0
976;2020-11-27;279471,00;18,00;396,00;6,44;4,55;141,70;0
976;2020-11-28;279471,00;12,00;120,00;4,29;10,00;42,94;0
976;2020-11-29;279471,00;2,00;41,00;0,72;4,88;14,67;0
976;2020-11-30;279471,00;41,00;367,00;14,67;11,17;131,32;0
978;2020-11-01;35334,00;0,00;12,00;0,00;0,00;33,96;0
978;2020-11-02;35334,00;3,00;25,00;8,49;12,00;70,75;0
978;2020-11-03;35334,00;7,00;70,00;19,81;10,00;198,11;0
978;2020-11-04;35334,00;10,00;77,00;28,30;12,99;217,92;0
978;2020-11-05;35334,00;10,00;74,00;28,30;13,51;209,43;0
978;2020-11-06;35334,00;11,00;59,00;31,13;18,64;166,98;0
978;2020-11-07;35334,00;2,00;14,00;5,66;14,29;39,62;0
978;2020-11-08;35334,00;1,00;3,00;2,83;33,33;8,49;0
978;2020-11-09;35334,00;7,00;72,00;19,81;9,72;203,77;0
978;2020-11-10;35334,00;9,00;63,00;25,47;14,29;178,30;0
978;2020-11-11;35334,00;0,00;7,00;0,00;0,00;19,81;0
978;2020-11-12;35334,00;9,00;94,00;25,47;9,57;266,03;0
978;2020-11-13;35334,00;5,00;92,00;14,15;5,43;260,37;0
978;2020-11-14;35334,00;4,00;12,00;11,32;33,33;33,96;0
978;2020-11-15;35334,00;0,00;6,00;0,00;0,00;16,98;0
978;2020-11-16;35334,00;3,00;76,00;8,49;3,95;215,09;0
978;2020-11-17;35334,00;8,00;81,00;22,64;9,88;229,24;0
978;2020-11-18;35334,00;6,00;57,00;16,98;10,53;161,32;0
978;2020-11-19;35334,00;3,00;66,00;8,49;4,55;186,79;0
978;2020-11-20;35334,00;5,00;65,00;14,15;7,69;183,96;0
978;2020-11-21;35334,00;3,00;16,00;8,49;18,75;45,28;0
978;2020-11-22;35334,00;2,00;6,00;5,66;33,33;16,98;0
978;2020-11-23;35334,00;17,00;96,00;48,11;17,71;271,69;0
978;2020-11-24;35334,00;18,00;75,00;50,94;24,00;212,26;0
978;2020-11-25;35334,00;17,00;102,00;48,11;16,67;288,67;0
978;2020-11-26;35334,00;6,00;76,00;16,98;7,89;215,09;0
978;2020-11-27;35334,00;10,00;113,00;28,30;8,85;319,81;0
978;2020-11-28;35334,00;4,00;30,00;11,32;13,33;84,90;0
978;2020-11-29;35334,00;2,00;4,00;5,66;50,00;11,32;0
978;2020-11-30;35334,00;15,00;102,00;42,45;14,71;288,67;0
975;2020-11-01;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-02;5997,00;0,00;3,00;0,00;0,00;50,03;0
975;2020-11-03;5997,00;0,00;6,00;0,00;0,00;100,05;0
975;2020-11-04;5997,00;0,00;10,00;0,00;0,00;166,75;0
975;2020-11-05;5997,00;0,00;14,00;0,00;0,00;233,45;0
975;2020-11-06;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-07;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-08;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-09;5997,00;0,00;1,00;0,00;0,00;16,68;0
975;2020-11-10;5997,00;0,00;3,00;0,00;0,00;50,03;0
975;2020-11-11;5997,00;0,00;6,00;0,00;0,00;100,05;0
975;2020-11-12;5997,00;0,00;10,00;0,00;0,00;166,75;0
975;2020-11-13;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-14;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-15;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-16;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-17;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-18;5997,00;0,00;8,00;0,00;0,00;133,40;0
975;2020-11-19;5997,00;0,00;10,00;0,00;0,00;166,75;0
975;2020-11-20;5997,00;0,00;1,00;0,00;0,00;16,68;0
975;2020-11-21;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-22;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-23;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-24;5997,00;0,00;1,00;0,00;0,00;16,68;0
975;2020-11-25;5997,00;0,00;12,00;0,00;0,00;200,10;0
975;2020-11-26;5997,00;0,00;5,00;0,00;0,00;83,38;0
975;2020-11-27;5997,00;0,00;2,00;0,00;0,00;33,35;0
975;2020-11-28;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-29;5997,00;0,00;0,00;0,00;;0,00;0
975;2020-11-30;5997,00;0,00;0,00;0,00;;0,00;0
977;2020-11-01;9961,00;0,00;1,00;0,00;0,00;10,04;0
977;2020-11-02;9961,00;3,00;143,00;30,12;2,10;1435,60;0
977;2020-11-03;9961,00;0,00;91,00;0,00;0,00;913,56;0
977;2020-11-04;9961,00;3,00;66,00;30,12;4,55;662,58;0
977;2020-11-05;9961,00;2,00;108,00;20,08;1,85;1084,23;0
977;2020-11-06;9961,00;4,00;145,00;40,16;2,76;1455,68;0
977;2020-11-07;9961,00;0,00;4,00;0,00;0,00;40,16;0
977;2020-11-08;9961,00;1,00;3,00;10,04;33,33;30,12;0
977;2020-11-09;9961,00;4,00;130,00;40,16;3,08;1305,09;0
977;2020-11-10;9961,00;5,00;108,00;50,20;4,63;1084,23;0
977;2020-11-11;9961,00;0,00;22,00;0,00;0,00;220,86;0
977;2020-11-12;9961,00;4,00;116,00;40,16;3,45;1164,54;0
977;2020-11-13;9961,00;9,00;118,00;90,35;7,63;1184,62;0
977;2020-11-14;9961,00;1,00;29,00;10,04;3,45;291,14;0
977;2020-11-15;9961,00;2,00;16,00;20,08;12,50;160,63;0
977;2020-11-16;9961,00;5,00;102,00;50,20;4,90;1023,99;0
977;2020-11-17;9961,00;1,00;62,00;10,04;1,61;622,43;0
977;2020-11-18;9961,00;2,00;62,00;20,08;3,23;622,43;0
977;2020-11-19;9961,00;3,00;66,00;30,12;4,55;662,58;0
977;2020-11-20;9961,00;4,00;79,00;40,16;5,06;793,09;0
977;2020-11-21;9961,00;2,00;27,00;20,08;7,41;271,06;0
977;2020-11-22;9961,00;0,00;0,00;0,00;;0,00;0
977;2020-11-23;9961,00;3,00;91,00;30,12;3,30;913,56;0
977;2020-11-24;9961,00;2,00;103,00;20,08;1,94;1034,03;0
977;2020-11-25;9961,00;1,00;38,00;10,04;2,63;381,49;0
977;2020-11-26;9961,00;4,00;58,00;40,16;6,90;582,27;0
977;2020-11-27;9961,00;1,00;61,00;10,04;1,64;612,39;0
977;2020-11-28;9961,00;2,00;50,00;20,08;4,00;501,96;0
977;2020-11-29;9961,00;0,00;2,00;0,00;0,00;20,08;0
977;2020-11-30;9961,00;2,00;82,00;20,08;2,44;823,21;0
01;2020-12-01;656955,00;141,00;1534,00;21,46;9,19;233,50;0
01;2020-12-02;656955,00;186,00;1432,00;28,31;12,99;217,98;0
01;2020-12-03;656955,00;151,00;1746,00;22,98;8,65;265,77;0
01;2020-12-04;656955,00;161,00;1673,00;24,51;9,62;254,66;0
01;2020-12-05;656955,00;75,00;726,00;11,42;10,33;110,51;0
01;2020-12-06;656955,00;13,00;124,00;1,98;10,48;18,87;0
01;2020-12-07;656955,00;256,00;2153,00;38,97;11,89;327,72;0
01;2020-12-08;656955,00;187,00;1752,00;28,46;10,67;266,68;0
01;2020-12-09;656955,00;163,00;1757,00;24,81;9,28;267,45;0
01;2020-12-10;656955,00;171,00;1957,00;26,03;8,74;297,89;0
01;2020-12-11;656955,00;166,00;2156,00;25,27;7,70;328,18;0
01;2020-12-12;656955,00;87,00;988,00;13,24;8,81;150,39;0
01;2020-12-13;656955,00;15,00;254,00;2,28;5,91;38,66;0
01;2020-12-14;656955,00;251,00;2906,00;38,21;8,64;442,34;0
01;2020-12-15;656955,00;207,00;3560,00;31,51;5,81;541,89;0
01;2020-12-16;656955,00;167,00;3047,00;25,42;5,48;463,81;0
01;2020-12-17;656955,00;209,00;4528,00;31,81;4,62;689,24;0
01;2020-12-18;656955,00;266,00;7958,00;40,49;3,34;1211,35;0
01;2020-12-19;656955,00;192,00;6780,00;29,23;2,83;1032,03;0
01;2020-12-20;656955,00;125,00;4581,00;19,03;2,73;697,31;0
01;2020-12-21;656955,00;235,00;6337,00;35,77;3,71;964,60;0
01;2020-12-22;656955,00;254,00;7174,00;38,66;3,54;1092,01;0
01;2020-12-23;656955,00;183,00;7918,00;27,86;2,31;1205,26;0
01;2020-12-24;656955,00;133,00;4516,00;20,24;2,95;687,41;0
01;2020-12-25;656955,00;12,00;233,00;1,83;5,15;35,47;0
01;2020-12-26;656955,00;105,00;1682,00;15,98;6,24;256,03;0
01;2020-12-27;656955,00;22,00;278,00;3,35;7,91;42,32;0
01;2020-12-28;656955,00;258,00;3224,00;39,27;8,00;490,75;0
01;2020-12-29;656955,00;217,00;2760,00;33,03;7,86;420,12;0
01;2020-12-30;656955,00;222,00;3148,00;33,79;7,05;479,18;0
01;2020-12-31;656955,00;180,00;2721,00;27,40;6,62;414,18;0
02;2020-12-01;526050,00;137,00;1514,00;26,04;9,05;287,81;0
02;2020-12-02;526050,00;97,00;1159,00;18,44;8,37;220,32;0
02;2020-12-03;526050,00;110,00;1532,00;20,91;7,18;291,23;0
02;2020-12-04;526050,00;143,00;1462,00;27,18;9,78;277,92;0
02;2020-12-05;526050,00;91,00;1028,00;17,30;8,85;195,42;0
02;2020-12-06;526050,00;19,00;127,00;3,61;14,96;24,14;0
02;2020-12-07;526050,00;167,00;1468,00;31,75;11,38;279,06;0
02;2020-12-08;526050,00;135,00;1792,00;25,66;7,53;340,65;0
02;2020-12-09;526050,00;136,00;1586,00;25,85;8,58;301,49;0
02;2020-12-10;526050,00;178,00;1796,00;33,84;9,91;341,41;0
02;2020-12-11;526050,00;208,00;2030,00;39,54;10,25;385,89;0
02;2020-12-12;526050,00;101,00;1231,00;19,20;8,20;234,01;0
02;2020-12-13;526050,00;9,00;115,00;1,71;7,83;21,86;0
02;2020-12-14;526050,00;244,00;2516,00;46,38;9,70;478,28;0
02;2020-12-15;526050,00;202,00;2324,00;38,40;8,69;441,78;0
02;2020-12-16;526050,00;260,00;2351,00;49,42;11,06;446,92;0
02;2020-12-17;526050,00;295,00;2895,00;56,08;10,19;550,33;0
02;2020-12-18;526050,00;221,00;3288,00;42,01;6,72;625,04;0
02;2020-12-19;526050,00;116,00;2018,00;22,05;5,75;383,61;0
02;2020-12-20;526050,00;42,00;381,00;7,98;11,02;72,43;0
02;2020-12-21;526050,00;243,00;4556,00;46,19;5,33;866,08;0
02;2020-12-22;526050,00;185,00;4121,00;35,17;4,49;783,39;0
02;2020-12-23;526050,00;188,00;4420,00;35,74;4,25;840,22;0
02;2020-12-24;526050,00;111,00;2889,00;21,10;3,84;549,19;0
02;2020-12-25;526050,00;4,00;165,00;0,76;2,42;31,37;0
02;2020-12-26;526050,00;105,00;1257,00;19,96;8,35;238,95;0
02;2020-12-27;526050,00;15,00;168,00;2,85;8,93;31,94;0
02;2020-12-28;526050,00;231,00;2639,00;43,91;8,75;501,66;0
02;2020-12-29;526050,00;217,00;2638,00;41,25;8,23;501,47;0
02;2020-12-30;526050,00;156,00;2812,00;29,65;5,55;534,55;0
02;2020-12-31;526050,00;143,00;2122,00;27,18;6,74;403,38;0
03;2020-12-01;331315,00;75,00;1182,00;22,64;6,35;356,76;0
03;2020-12-02;331315,00;75,00;918,00;22,64;8,17;277,08;0
03;2020-12-03;331315,00;73,00;961,00;22,03;7,60;290,06;0
03;2020-12-04;331315,00;124,00;1214,00;37,43;10,21;366,42;0
03;2020-12-05;331315,00;40,00;662,00;12,07;6,04;199,81;0
03;2020-12-06;331315,00;5,00;87,00;1,51;5,75;26,26;0
03;2020-12-07;331315,00;144,00;1478,00;43,46;9,74;446,10;0
03;2020-12-08;331315,00;105,00;1229,00;31,69;8,54;370,95;0
03;2020-12-09;331315,00;98,00;1207,00;29,58;8,12;364,31;0
03;2020-12-10;331315,00;121,00;1205,00;36,52;10,04;363,70;0
03;2020-12-11;331315,00;84,00;1306,00;25,35;6,43;394,19;0
03;2020-12-12;331315,00;61,00;641,00;18,41;9,52;193,47;0
03;2020-12-13;331315,00;7,00;108,00;2,11;6,48;32,60;0
03;2020-12-14;331315,00;197,00;2162,00;59,46;9,11;652,55;0
03;2020-12-15;331315,00;118,00;2469,00;35,62;4,78;745,21;0
03;2020-12-16;331315,00;125,00;1768,00;37,73;7,07;533,63;0
03;2020-12-17;331315,00;155,00;3325,00;46,78;4,66;1003,58;0
03;2020-12-18;331315,00;147,00;4696,00;44,37;3,13;1417,38;0
03;2020-12-19;331315,00;108,00;3784,00;32,60;2,85;1142,12;0
03;2020-12-20;331315,00;44,00;2356,00;13,28;1,87;711,11;0
03;2020-12-21;331315,00;219,00;4153,00;66,10;5,27;1253,49;0
03;2020-12-22;331315,00;155,00;4872,00;46,78;3,18;1470,50;0
03;2020-12-23;331315,00;124,00;4816,00;37,43;2,57;1453,60;0
03;2020-12-24;331315,00;101,00;2734,00;30,48;3,69;825,20;0
03;2020-12-25;331315,00;6,00;90,00;1,81;6,67;27,16;0
03;2020-12-26;331315,00;76,00;1082,00;22,94;7,02;326,58;0
03;2020-12-27;331315,00;11,00;129,00;3,32;8,53;38,94;0
03;2020-12-28;331315,00;194,00;1940,00;58,55;10,00;585,55;0
03;2020-12-29;331315,00;117,00;1876,00;35,31;6,24;566,23;0
03;2020-12-30;331315,00;152,00;1980,00;45,88;7,68;597,62;0
03;2020-12-31;331315,00;133,00;1955,00;40,14;6,80;590,07;0
04;2020-12-01;165197,00;36,00;624,00;21,79;5,77;377,73;0
04;2020-12-02;165197,00;17,00;419,00;10,29;4,06;253,64;0
04;2020-12-03;165197,00;29,00;394,00;17,55;7,36;238,50;0
04;2020-12-04;165197,00;35,00;554,00;21,19;6,32;335,36;0
04;2020-12-05;165197,00;5,00;179,00;3,03;2,79;108,36;0
04;2020-12-06;165197,00;7,00;116,00;4,24;6,03;70,22;0
04;2020-12-07;165197,00;28,00;706,00;16,95;3,97;427,37;0
04;2020-12-08;165197,00;24,00;600,00;14,53;4,00;363,20;0
04;2020-12-09;165197,00;23,00;420,00;13,92;5,48;254,24;0
04;2020-12-10;165197,00;33,00;540,00;19,98;6,11;326,88;0
04;2020-12-11;165197,00;17,00;565,00;10,29;3,01;342,02;0
04;2020-12-12;165197,00;6,00;215,00;3,63;2,79;130,15;0
04;2020-12-13;165197,00;1,00;90,00;0,61;1,11;54,48;0
04;2020-12-14;165197,00;25,00;834,00;15,13;3,00;504,85;0
04;2020-12-15;165197,00;18,00;786,00;10,90;2,29;475,80;0
04;2020-12-16;165197,00;23,00;653,00;13,92;3,52;395,29;0
04;2020-12-17;165197,00;34,00;823,00;20,58;4,13;498,19;0
04;2020-12-18;165197,00;18,00;918,00;10,90;1,96;555,70;0
04;2020-12-19;165197,00;4,00;351,00;2,42;1,14;212,47;0
04;2020-12-20;165197,00;12,00;155,00;7,26;7,74;93,83;0
04;2020-12-21;165197,00;34,00;1451,00;20,58;2,34;878,35;0
04;2020-12-22;165197,00;51,00;1583,00;30,87;3,22;958,25;0
04;2020-12-23;165197,00;31,00;1318,00;18,77;2,35;797,84;0
04;2020-12-24;165197,00;29,00;976,00;17,55;2,97;590,81;0
04;2020-12-25;165197,00;4,00;119,00;2,42;3,36;72,04;0
04;2020-12-26;165197,00;20,00;433,00;12,11;4,62;262,11;0
04;2020-12-27;165197,00;7,00;95,00;4,24;7,37;57,51;0
04;2020-12-28;165197,00;59,00;884,00;35,71;6,67;535,12;0
04;2020-12-29;165197,00;99,00;969,00;59,93;10,22;586,57;0
